39765-3,Views^W Tc-99m DTPA IV,,,,,,,,,,,,,
39766-1,Views^W Tc-99m HDP IV,,,,,,,,,,,,,
39767-9,Views for gastric emptying liquid phase^W radionuclide PO,,,,,,,,,,,,,
3976-8,Practolol,,,,,,,,,,,,,
39768-7,Views for gastric emptying ^W Tc-99m SC PO,,,,,,,,,,,,,
39769-5,Views for gastric emptying^W radionuclide PO,,,,,,,,,,,,,
39770-3,Multisection^W radionuclide IV,,,,,,,,,,,,,
39771-1,Porphyrins,,,,,,,,,,,,,
39772-9,Sulfamethoxazole,,,,,,,,,,,,,
39773-7,Beta-2-Microglobulin/Creatinine,,,,,,,,,,,,,
39774-5,Porphyrins,,,,,,,,,,,,,
39775-2,Protoporphyrin.free,,,,,,,,,,,,,
3977-6,Prazepam,,,,,,,,,,,,,
39776-0,Urea^post dialysis,,,,,,,,,,,,,
39777-8,Urea^pre dialysis,,,,,,,,,,,,,
39778-6,Iron/Iron binding capacity.total,,,,,,,,,,,,,
39779-4,Urea,,,,,,,,,,,,,
39780-2,Urea,,,,,,,,,,,,,
39781-0,Urea,,,,,,,,,,,,,
39782-8,Delta aminolevulinate/Creatinine,,,,,,,,,,,,,
39783-6,Urea/Creatinine,,,,,,,,,,,,,
3978-4,Primidone,,,,,,,,,,,,,
39784-4,Porphyrins,,,,,,,,,,,,,
39785-1,Potassium,,,,,,,,,,,,,
39786-9,Pyridoxine,,,,,,,,,,,,,
39787-7,Sodium,,,,,,,,,,,,,
39788-5,Urate,,,,,,,,,,,,,
39789-3,Potassium,,,,,,,,,,,,,
39790-1,Potassium,,,,,,,,,,,,,
39791-9,Sodium,,,,,,,,,,,,,
3979-2,Probenecid,,,,,,,,,,,,,
39792-7,Sodium,,,,,,,,,,,,,
39793-5,Coproporphyrin 3/Coproporphyrin 1,,,,,,,,,,,,,
39794-3,Tocainide,,,,,,,,,,,,,
39795-0,Trifluoperazine,,,,,,,,,,,,,
39796-8,Vancomycin^peak,,,,,,,,,,,,,
39797-6,Vancomycin^trough,,,,,,,,,,,,,
39798-4,Warfarin,,,,,,,,,,,,,
39799-2,risperiDONE,,,,,,,,,,,,,
39-8,Azlocillin,,,,,,,,,,,,,
3980-0,Probenecid,,,,,,,,,,,,,
39800-8,Risperidone+9-Hydroxyrisperidone,,,,,,,,,,,,,
39801-6,Triglyceride,,,,,,,,,,,,,
39802-4,Creatinine dial fld/Creatinine ser_plas,,,,,,,,,,,,,
39803-2,inFLIXimab,,,,,,,,,,,,,
39804-0,Lipoprotein associated phospholipase A2,,,,,,,,,,,,,
39805-7,Rabbit hair Ab.IgE,,,,,,,,,,,,,
39806-5,Stage.summary at Dx 2000 revised,,,,,,,,,,,,,
39807-3,Surgery site.98-02,,,,,,,,,,,,,
39808-1,Date 1st most definitive surgery Rx for,,,,,,,,,,,,,
39809-9,Date 1st systemic treatment,,,,,,,,,,,,,
39810-7,RuralUrban continuum 1993,,,,,,,,,,,,,
39811-5,Multisection for abscess^W radionuclide IV,,,,,,,,,,,,,
39812-3,Views^W Tc-99m HMPAO IV,,,,,,,,,,,,,
39813-1,Multisection limited^W radionuclide IV,,,,,,,,,,,,,
39814-9,Views static limited ^W radionuclide IV,,,,,,,,,,,,,
39815-6,Views static^W radionuclide IV,,,,,,,,,,,,,
39816-4,Multisection^W radionuclide IV,,,,,,,,,,,,,
39817-2,Views static^W radionuclide IV,,,,,,,,,,,,,
3981-8,Probenecid,,,,,,,,,,,,,
39818-0,Views^W radionuclide IV,,,,,,,,,,,,,
39819-8,Views delayed^W radionuclide IV,,,,,,,,,,,,,
39820-6,Views^W Sm-153 IV,,,,,,,,,,,,,
39821-4,Multisection limited^W radionuclide IV,,,,,,,,,,,,,
39822-2,Views limited^W radionuclide IV,,,,,,,,,,,,,
39823-0,Multisection^W radionuclide IV,,,,,,,,,,,,,
39824-8,Views^W radionuclide IV,,,,,,,,,,,,,
39825-5,Multisection^W radionuclide IV,,,,,,,,,,,,,
3982-6,Procainamide,,,,,,,,,,,,,
39826-3,Views^W radionuclide IV,,,,,,,,,,,,,
39827-1,Views for endocrine tumor^W I-131 MIBG IV,,,,,,,,,,,,,
39828-9,Views for endocrine tumor^W In-111 pentetreotide IV,,,,,,,,,,,,,
39829-7,Views for tumor^W Ga-67 IV,,,,,,,,,,,,,
39830-5,Views for infection^W Ga-67 IV,,,,,,,,,,,,,
39831-3,Views limited for tumor^W Ga-67 IV,,,,,,,,,,,,,
39832-1,Views static^W radionuclide IV,,,,,,,,,,,,,
39833-9,Views perfusion^W radionuclide gaseous IH,,,,,,,,,,,,,
3983-4,Procainamide+N-acetylprocainamide,,,,,,,,,,,,,
39834-7,Views ventilation^W Tc-99m DTPA aerosol IH,,,,,,,,,,,,,
39835-4,Views ventilation^W radionuclide aerosol IH,,,,,,,,,,,,,
39836-2,Views ventilation^W radionuclide gaseous IH,,,,,,,,,,,,,
39837-0,Views ventilation^W radionuclide IH,,,,,,,,,,,,,
39838-8,Multisection ventilation+perfusion^W radionuclide IH+W radionuclide IV,,,,,,,,,,,,,
39839-6,Multisection^W I-131 MIBG IV,,,,,,,,,,,,,
39840-4,Views delayed^W I-131 MIBG IV,,,,,,,,,,,,,
39841-2,Views^W I-131 MIBG IV,,,,,,,,,,,,,
3984-2,Prolintane,,,,,,,,,,,,,
39842-0,Views delayed^W In-111 Satumomab IV,,,,,,,,,,,,,
39843-8,Views limited^W In-111 Satumomab IV,,,,,,,,,,,,,
39844-6,Multisection^W In-111 Satumomab IV,,,,,,,,,,,,,
39845-3,Views^W In-111 Satumomab IV,,,,,,,,,,,,,
39846-1,Views^W In-111 Satumomab IV,,,,,,,,,,,,,
39847-9,Views for blood flow^W radionuclide IV,,,,,,,,,,,,,
39848-7,Views for shunt patency^W In-111 IT,,,,,,,,,,,,,
39849-5,Views for shunt patency^W radionuclide IT,,,,,,,,,,,,,
39850-3,Views^W I-131 IV,,,,,,,,,,,,,
39851-1,Multisection^W Tc-99m Mertiatide IV,,,,,,,,,,,,,
39852-9,Multisection^W radionuclide IV,,,,,,,,,,,,,
39853-7,Views static^W radionuclide IV,,,,,,,,,,,,,
39854-5,Views static^W Tc-99m DMSA IV,,,,,,,,,,,,,
39855-2,Views static^W radionuclide IV,,,,,,,,,,,,,
39856-0,Views for blood flow^W radionuclide IV,,,,,,,,,,,,,
39857-8,Views^W I-131 MIBG IV,,,,,,,,,,,,,
39858-6,Views for blood flow^W radionuclide IV,,,,,,,,,,,,,
3985-9,Prolintane,,,,,,,,,,,,,
39859-4,Views delayed^W radionuclide IV,,,,,,,,,,,,,
39860-2,Views blood pool^W stress+W radionuclide IV,,,,,,,,,,,,,
39861-0,Views blood pool^W radionuclide IV,,,,,,,,,,,,,
39862-8,Multisection blood pool^at rest+W radionuclide IV,,,,,,,,,,,,,
39863-6,Views first pass^at rest+W stress+W radionuclide IV,,,,,,,,,,,,,
39864-4,Views first pass^W radionuclide IV,,,,,,,,,,,,,
39865-1,Views first pass^W radionuclide IV,,,,,,,,,,,,,
39866-9,Views first pass^at rest+W Tc-99m Sestamibi IV,,,,,,,,,,,,,
3986-7,Prolintane,,,,,,,,,,,,,
39867-7,Views first pass^at rest+W radionuclide IV,,,,,,,,,,,,,
39868-5,Views first pass^W stress+W Tc-99m Sestamibi IV,,,,,,,,,,,,,
39869-3,Views first pass^W stress+W radionuclide IV,,,,,,,,,,,,,
39870-1,Views for blood flow^W Tc-99m pertechnetate IV,,,,,,,,,,,,,
39871-9,Views for blood flow^W radionuclide IV,,,,,,,,,,,,,
39872-7,Multisection wall motion^W radionuclide IV,,,,,,,,,,,,,
39873-5,Views wall motion^W radionuclide IV,,,,,,,,,,,,,
39874-3,Views delayed^W radionuclide IT,,,,,,,,,,,,,
3987-5,Promazine,,,,,,,,,,,,,
39875-0,Views delayed^W Ga-67 IV,,,,,,,,,,,,,
39876-8,Multisection^W radionuclide IV,,,,,,,,,,,,,
39877-6,Views^W radionuclide IV,,,,,,,,,,,,,
39878-4,Views static^W radionuclide IV,,,,,,,,,,,,,
39879-2,Multisection^W radionuclide IV,,,,,,,,,,,,,
398-8,Penicillin V,,,,,,,,,,,,,
39880-0,Views 2 phase^W radionuclide IV,,,,,,,,,,,,,
39881-8,Multisection 3 phase^W radionuclide IV,,,,,,,,,,,,,
39882-6,Views 3 phase^W radionuclide IV,,,,,,,,,,,,,
3988-3,Promethazine,,,,,,,,,,,,,
39883-4,Views 3 phase^W radionuclide IV,,,,,,,,,,,,,
39884-2,Views blood pool^W radionuclide IV,,,,,,,,,,,,,
39885-9,Views first pass+ventricular volume^W radionuclide IV,,,,,,,,,,,,,
39886-7,Views first pass+wall motion^at rest+W radionuclide IV,,,,,,,,,,,,,
39887-5,Views first pass+ejection fraction^at rest+W radionuclide IV,,,,,,,,,,,,,
39888-3,Views first pass+wall motion^W stress+W radionuclide IV,,,,,,,,,,,,,
39889-1,Views first pass+ejection fraction^W radionuclide IV,,,,,,,,,,,,,
39890-9,Views first pass+wall motion^W radionuclide IV,,,,,,,,,,,,,
3989-1,Promethazine,,,,,,,,,,,,,
39891-7,Views for infarct+first pass^W Tc-99m PYP IV,,,,,,,,,,,,,
39892-5,Views for infarct+first pass^W radionuclide IV,,,,,,,,,,,,,
39893-3,Views for blood flow+shunt detection^W radionuclide IV,,,,,,,,,,,,,
39894-1,Views static for shunt detection^W radionuclide IV,,,,,,,,,,,,,
39895-8,Views for ejection fraction^W Tc-99m DISIDA IV,,,,,,,,,,,,,
39896-6,Views static for tumor^W Ga-67 IV,,,,,,,,,,,,,
39897-4,Views^W radionuclide IV,,,,,,,,,,,,,
39898-2,Multisection ventilation^W radionuclide aerosol IH,,,,,,,,,,,,,
39899-0,Views for blood flow^W radionuclide IV,,,,,,,,,,,,,
39900-6,Views static^W radionuclide IV,,,,,,,,,,,,,
39901-4,Views 3 phase multiple areas ^W radionuclide IV,,,,,,,,,,,,,
39902-2,Views 3 phase single area ^W radionuclide IV,,,,,,,,,,,,,
39903-0,Views static multiple areas^W radionuclide IV,,,,,,,,,,,,,
39904-8,Views multiple areas^W radionuclide IV,,,,,,,,,,,,,
39905-5,Multisection multiple areas^W radionuclide IV,,,,,,,,,,,,,
39906-3,Multisection multiple areas^W radionuclide IV,,,,,,,,,,,,,
39907-1,Views multiple areas^W radionuclide IV,,,,,,,,,,,,,
39908-9,Views first pass+wall motion+ventricular volume^W stress+W radionuclide IV,,,,,,,,,,,,,
3990-9,Propranolol,,,,,,,,,,,,,
39909-7,Views first pass+wall motion+ventricular volume+ejection fraction^W stress+W radionuclide IV,,,,,,,,,,,,,
39910-5,Views first pass+wall motion+ejection fraction^W radionuclide IV,,,,,,,,,,,,,
39911-3,View first pass & wall motion & ejection fraction^W radionuclide IV,,,,,,,,,,,,,
39912-1,Views first pass+wall motion+ventricular volume+ejection fraction^W radionuclide IV,,,,,,,,,,,,,
39913-9,Multisection gated+ejection fraction^W radionuclide IV,,,,,,,,,,,,,
39914-7,Views gated^W Tc-99m Sestamibi IV,,,,,,,,,,,,,
39915-4,Views gated^W radionuclide IV,,,,,,,,,,,,,
39916-2,Multisection gated^W radionuclide IV,,,,,,,,,,,,,
3991-7,Propranolol,,,,,,,,,,,,,
39917-0,Views gated+ejection fraction^W radionuclide IV,,,,,,,,,,,,,
39918-8,Multisection gated+wall motion^W radionuclide IV,,,,,,,,,,,,,
39919-6,Views gated+first pass^W radionuclide IV,,,,,,,,,,,,,
39920-4,Views gated^at rest+W Tc-99m Sestamibi IV,,,,,,,,,,,,,
39921-2,Views gated^at rest+W radionuclide IV,,,,,,,,,,,,,
39922-0,Views gated^at rest+W Tc-99m pertechnetate IV,,,,,,,,,,,,,
39923-8,Views gated+ejection fraction^at rest+W radionuclide IV,,,,,,,,,,,,,
39924-6,Views gated^at rest+W stress+W radionuclide IV,,,,,,,,,,,,,
3992-5,Propranolol,,,,,,,,,,,,,
39925-3,Views gated+wall motion+ejection fraction^at rest+W radionuclide IV,,,,,,,,,,,,,
39926-1,View gated^W stress & W radionuclide IV,,,,,,,,,,,,,
39927-9,Views gated^W stress+W Tc-99m pertechnetate IV,,,,,,,,,,,,,
39928-7,Views gated^W stress+W radionuclide IV,,,,,,,,,,,,,
39929-5,Views gated+wall motion^W stress+W radionuclide IV,,,,,,,,,,,,,
39930-3,Multisection gated^W stress+W radionuclide IV,,,,,,,,,,,,,
39931-1,Views gated+wall motion+ejection fraction^W radionuclide IV,,,,,,,,,,,,,
39932-9,Views wall motion+ejection fraction^W radionuclide IV,,,,,,,,,,,,,
3993-3,Propranolol,,,,,,,,,,,,,
39933-7,Views for infection multiple areas^W Ga-67 IV,,,,,,,,,,,,,
39934-5,Views for tumor multiple areas^W Ga-67 IV,,,,,,,,,,,,,
39935-2,Views multiple areas^W Ga-67 IV,,,,,,,,,,,,,
39936-0,Views limited^W radionuclide IV,,,,,,,,,,,,,
39937-8,Views multiple areas^W radionuclide XXX,,,,,,,,,,,,,
39938-6,Multisection^W radionuclide IV,,,,,,,,,,,,,
39939-4,Views^W radionuclide IV,,,,,,,,,,,,,
39940-2,Views for clearance^W Tc-99m DTPA aerosol IH,,,,,,,,,,,,,
3994-1,Propranolol,,,,,,,,,,,,,
39941-0,Views perfusion^W particulate radionuclide IV,,,,,,,,,,,,,
39942-8,Views ventilation+perfusion^W radionuclide IH+W radionuclide IV,,,,,,,,,,,,,
39943-6,Views ventilation & perfusion^W radionuclide IH & W particulate radionuclide IV,,,,,,,,,,,,,
39944-4,Views ventilation+equilibrium+washout^W radionuclide IH,,,,,,,,,,,,,
39945-1,Views ventilation^W radionuclide gaseous IH single breath,,,,,,,,,,,,,
39946-9,Views ventilation+perfusion+differential^W radionuclide IH+W radionuclide IV,,,,,,,,,,,,,
39947-7,Views ventilation+equilibrium^W radionuclide IH,,,,,,,,,,,,,
39948-5,Views ventilation & equilibrium & washout^W radionuclide IH single breath,,,,,,,,,,,,,
39949-3,Views multiple areas^W In-111 Satumomab IV,,,,,,,,,,,,,
39950-1,Views multiple areas^W Tc-99m capromab pendatide IV,,,,,,,,,,,,,
39951-9,Views for tumor multiple areas^W Tc-99m Sestamibi IV,,,,,,,,,,,,,
39952-7,Views for blood flow+function^W radionuclide IV,,,,,,,,,,,,,
39953-5,Guidance for localization of tumor multiple areas^W radionuclide IV,,,,,,,,,,,,,
39954-3,Views for thrombosis^W radionuclide IV,,,,,,,,,,,,,
39955-0,Creatinine^pre XXX challenge,,,,,,,,,,,,,
39956-8,Creatinine^1.5H pre XXX challenge,,,,,,,,,,,,,
39957-6,Creatinine^1H pre XXX challenge,,,,,,,,,,,,,
3995-8,Propylhexedrine,,,,,,,,,,,,,
39958-4,Creatinine^45M pre XXX challenge,,,,,,,,,,,,,
39959-2,Creatinine^30M pre XXX challenge,,,,,,,,,,,,,
399-6,Phenethicillin,,,,,,,,,,,,,
39960-0,Creatinine^45M post XXX challenge,,,,,,,,,,,,,
39961-8,Creatinine^3.5H post XXX challenge,,,,,,,,,,,,,
39962-6,Creatinine^3.75H post XXX challenge,,,,,,,,,,,,,
39963-4,Creatinine^4H post XXX challenge,,,,,,,,,,,,,
39964-2,Creatinine^4.5H post XXX challenge,,,,,,,,,,,,,
39965-9,Creatinine^5.25H post XXX challenge,,,,,,,,,,,,,
3996-6,Propylhexedrine,,,,,,,,,,,,,
39966-7,Creatinine^5.5H post XXX challenge,,,,,,,,,,,,,
39967-5,Creatinine^6.5H post XXX challenge,,,,,,,,,,,,,
39968-3,Creatinine^8H post XXX challenge,,,,,,,,,,,,,
39969-1,Creatinine^9H post XXX challenge,,,,,,,,,,,,,
39970-9,Creatinine^10H post XXX challenge,,,,,,,,,,,,,
39971-7,Creatinine^12H post XXX challenge,,,,,,,,,,,,,
39972-5,Creatinine^16H post XXX challenge,,,,,,,,,,,,,
39973-3,Creatinine^18H post XXX challenge,,,,,,,,,,,,,
3997-4,Propylhexedrine,,,,,,,,,,,,,
39974-1,Creatinine^2D post XXX challenge,,,,,,,,,,,,,
39975-8,Creatinine^4D post XXX challenge,,,,,,,,,,,,,
39976-6,Creatinine^7D post XXX challenge,,,,,,,,,,,,,
39977-4,Creatinine^pre XXX challenge,,,,,,,,,,,,,
39978-2,Creatinine^2.25H pre XXX challenge,,,,,,,,,,,,,
39979-0,Creatinine^1.5H pre XXX challenge,,,,,,,,,,,,,
39980-8,Creatinine^1H pre XXX challenge,,,,,,,,,,,,,
39981-6,Creatinine^30M pre XXX challenge,,,,,,,,,,,,,
3998-2,Propylhexedrine,,,,,,,,,,,,,
39982-4,Creatinine^baseline,,,,,,,,,,,,,
39983-2,Creatinine^30M post XXX challenge,,,,,,,,,,,,,
39984-0,Creatinine^1H post XXX challenge,,,,,,,,,,,,,
39985-7,Creatinine^1.5H post XXX challenge,,,,,,,,,,,,,
39986-5,Creatinine^2H post XXX challenge,,,,,,,,,,,,,
39987-3,Creatinine^2.5H post XXX challenge,,,,,,,,,,,,,
39988-1,Creatinine^3H post XXX challenge,,,,,,,,,,,,,
39989-9,Creatinine^3.5H post XXX challenge,,,,,,,,,,,,,
3999-0,Protriptyline,,,,,,,,,,,,,
39990-7,Creatinine^4H post XXX challenge,,,,,,,,,,,,,
39991-5,Creatinine^4.5H post XXX challenge,,,,,,,,,,,,,
39992-3,Creatinine^5H post XXX challenge,,,,,,,,,,,,,
39993-1,Creatinine^5.5H post XXX challenge,,,,,,,,,,,,,
39994-9,Creatinine^6H post XXX challenge,,,,,,,,,,,,,
39995-6,Creatinine^8H post XXX challenge,,,,,,,,,,,,,
39996-4,Creatinine^1D post XXX challenge,,,,,,,,,,,,,
39997-2,Glucose^pre XXX challenge,,,,,,,,,,,,,
39998-0,Glucose^30M pre XXX challenge,,,,,,,,,,,,,
39999-8,Glucose^15M pre XXX challenge,,,,,,,,,,,,,
40000-2,Glucose^5M pre XXX challenge,,,,,,,,,,,,,
40001-0,Glucose^5M post XXX challenge,,,,,,,,,,,,,
40002-8,Glucose^80M post XXX challenge,,,,,,,,,,,,,
40003-6,Glucose^1.5H post XXX challenge,,,,,,,,,,,,,
40004-4,Glucose^100M post XXX challenge,,,,,,,,,,,,,
40005-1,Glucose^110M post XXX challenge,,,,,,,,,,,,,
4000-6,Protriptyline,,,,,,,,,,,,,
40006-9,Glucose^8.5H post XXX challenge,,,,,,,,,,,,,
40007-7,Glucose^9.5H post XXX challenge,,,,,,,,,,,,,
40008-5,Glucose^11.5H post XXX challenge,,,,,,,,,,,,,
40009-3,Glucose^12.5H post XXX challenge,,,,,,,,,,,,,
40010-1,Glucose^13H post XXX challenge,,,,,,,,,,,,,
40011-9,Glucose^13.5H post XXX challenge,,,,,,,,,,,,,
40012-7,Glucose^14H post XXX challenge,,,,,,,,,,,,,
40013-5,Glucose^15.5H post XXX challenge,,,,,,,,,,,,,
4001-4,Protriptyline,,,,,,,,,,,,,
40014-3,Glucose^16H post XXX challenge,,,,,,,,,,,,,
40015-0,Glucose^17.5H post XXX challenge,,,,,,,,,,,,,
40016-8,Glucose^18H post XXX challenge,,,,,,,,,,,,,
40017-6,Glucose^18.5H post XXX challenge,,,,,,,,,,,,,
40018-4,Glucose^19.5H post XXX challenge,,,,,,,,,,,,,
40019-2,Glucose^20H post XXX challenge,,,,,,,,,,,,,
400-2,Phenethicillin,,,,,,,,,,,,,
40020-0,Glucose^20.5H post XXX challenge,,,,,,,,,,,,,
40021-8,Glucose^21.5H post XXX challenge,,,,,,,,,,,,,
4002-2,Protriptyline^trough,,,,,,,,,,,,,
40022-6,Glucose^22H post XXX challenge,,,,,,,,,,,,,
40023-4,Glucose^23.5H post XXX challenge,,,,,,,,,,,,,
40024-2,Glucose^1D post XXX challenge,,,,,,,,,,,,,
40025-9,Glucose^3M post XXX challenge,,,,,,,,,,,,,
40026-7,Glucose^ 6M post XXX challenge,,,,,,,,,,,,,
40027-5,Glucose^9M post XXX challenge,,,,,,,,,,,,,
40028-3,Glucose^12M post XXX challenge,,,,,,,,,,,,,
40029-1,Glucose^14M post XXX challenge,,,,,,,,,,,,,
4003-0,Pseudoephedrine,,,,,,,,,,,,,
40030-9,Glucose^16M post XXX challenge,,,,,,,,,,,,,
40031-7,Glucose^19M post XXX challenge,,,,,,,,,,,,,
40032-5,Glucose^22M post XXX challenge,,,,,,,,,,,,,
40033-3,Glucose^25M post XXX challenge,,,,,,,,,,,,,
40034-1,Glucose^27M post XXX challenge,,,,,,,,,,,,,
40035-8,Glucose^4.5H post XXX challenge,,,,,,,,,,,,,
40036-6,Glucose^5.5H post XXX challenge,,,,,,,,,,,,,
40037-4,Glucose^25H post XXX challenge,,,,,,,,,,,,,
40038-2,Glucose^26H post XXX challenge,,,,,,,,,,,,,
40039-0,Glucose^27H post XXX challenge,,,,,,,,,,,,,
40040-8,Glucose^28H post XXX challenge,,,,,,,,,,,,,
40041-6,Glucose^29H post XXX challenge,,,,,,,,,,,,,
40042-4,Glucose^30H post XXX challenge,,,,,,,,,,,,,
40043-2,Glucose^31H post XXX challenge,,,,,,,,,,,,,
40044-0,Glucose^36H post XXX challenge,,,,,,,,,,,,,
40045-7,Glucose^2D post XXX challenge,,,,,,,,,,,,,
40046-5,Albumin^pre XXX challenge,,,,,,,,,,,,,
40047-3,Albumin^45M pre XXX challenge,,,,,,,,,,,,,
4004-8,Pseudoephedrine,,,,,,,,,,,,,
40048-1,Albumin^30M post XXX challenge,,,,,,,,,,,,,
40049-9,Albumin^45M post XXX challenge,,,,,,,,,,,,,
40050-7,Albumin^1H post XXX challenge,,,,,,,,,,,,,
40051-5,Albumin^1.5H post XXX challenge,,,,,,,,,,,,,
40052-3,Albumin^2H post XXX challenge,,,,,,,,,,,,,
40053-1,Albumin^3H post XXX challenge,,,,,,,,,,,,,
40054-9,Albumin^4H post XXX challenge,,,,,,,,,,,,,
4005-5,Pseudoephedrine,,,,,,,,,,,,,
40055-6,Albumin^5H post XXX challenge,,,,,,,,,,,,,
40056-4,Albumin^6H post XXX challenge,,,,,,,,,,,,,
40057-2,Albumin^6.5H post XXX challenge,,,,,,,,,,,,,
40058-0,Albumin^8H post XXX challenge,,,,,,,,,,,,,
40059-8,Albumin^12H post XXX challenge,,,,,,,,,,,,,
40060-6,Albumin^1D post XXX challenge,,,,,,,,,,,,,
40061-4,Albumin^2D post XXX challenge,,,,,,,,,,,,,
40062-2,Albumin^3D post XXX challenge,,,,,,,,,,,,,
4006-3,Pyrilamine,,,,,,,,,,,,,
40063-0,Albumin^4D post XXX challenge,,,,,,,,,,,,,
40064-8,Calcium^pre XXX challenge,,,,,,,,,,,,,
40065-5,Calcium^45M pre XXX challenge,,,,,,,,,,,,,
40066-3,Calcium^15M pre XXX challenge,,,,,,,,,,,,,
40067-1,Calcium^baseline,,,,,,,,,,,,,
40068-9,Calcium^45M post XXX challenge,,,,,,,,,,,,,
40069-7,Calcium^1.5H post XXX challenge,,,,,,,,,,,,,
40070-5,Calcium^2.5H post XXX challenge,,,,,,,,,,,,,
4007-1,Pyrilamine,,,,,,,,,,,,,
40071-3,Calcium^3H post XXX challenge,,,,,,,,,,,,,
40072-1,Calcium^4H post XXX challenge,,,,,,,,,,,,,
40073-9,Calcium^5H post XXX challenge,,,,,,,,,,,,,
40074-7,Calcium^6H post XXX challenge,,,,,,,,,,,,,
40075-4,Calcium^6.5H post XXX challenge,,,,,,,,,,,,,
40076-2,Calcium^7.5H post XXX challenge,,,,,,,,,,,,,
40077-0,Calcium^8H post XXX challenge,,,,,,,,,,,,,
40078-8,Calcium^12H post XXX challenge,,,,,,,,,,,,,
40079-6,Calcium^13H post XXX challenge,,,,,,,,,,,,,
40080-4,Calcium^14H post XXX challenge,,,,,,,,,,,,,
40081-2,Calcium^16H post XXX challenge,,,,,,,,,,,,,
40082-0,Calcium^20H post XXX challenge,,,,,,,,,,,,,
40083-8,Calcium^1D post XXX challenge,,,,,,,,,,,,,
40084-6,Calcium^36H post XXX challenge,,,,,,,,,,,,,
40085-3,Calcium^2D post XXX challenge,,,,,,,,,,,,,
40086-1,Calcium^3D post XXX challenge,,,,,,,,,,,,,
40087-9,Coagulation tissue factor induced^2H pre XXX challenge,,,,,,,,,,,,,
40088-7,Coagulation tissue factor induced^baseline,,,,,,,,,,,,,
4008-9,Pyrilamine,,,,,,,,,,,,,
40089-5,Coagulation tissue factor induced^30M post XXX challenge,,,,,,,,,,,,,
40090-3,Coagulation tissue factor induced^1H post XXX challenge,,,,,,,,,,,,,
40091-1,Coagulation tissue factor induced^1.5H post XXX challenge,,,,,,,,,,,,,
40092-9,Coagulation tissue factor induced^2H post XXX challenge,,,,,,,,,,,,,
40093-7,Coagulation tissue factor induced^3H post XXX challenge,,,,,,,,,,,,,
40094-5,Coagulation tissue factor induced^4H post XXX challenge,,,,,,,,,,,,,
40095-2,Coagulation tissue factor induced^6H post XXX challenge,,,,,,,,,,,,,
40096-0,Coagulation tissue factor induced^8H post XXX challenge,,,,,,,,,,,,,
4009-7,Pyrilamine,,,,,,,,,,,,,
40097-8,Coagulation tissue factor induced^12H post XXX challenge,,,,,,,,,,,,,
40098-6,Coagulation tissue factor induced^1D post XXX challenge,,,,,,,,,,,,,
40099-4,Coagulation surface induced^2H pre XXX challenge,,,,,,,,,,,,,
401-0,Phenethicillin,,,,,,,,,,,,,
40100-0,Coagulation surface induced^baseline,,,,,,,,,,,,,
40101-8,Coagulation surface induced^30M post XXX challenge,,,,,,,,,,,,,
40102-6,Coagulation surface induced^1H post XXX challenge,,,,,,,,,,,,,
40103-4,Coagulation surface induced^1.5H post XXX challenge,,,,,,,,,,,,,
40104-2,Coagulation surface induced^2H post XXX challenge,,,,,,,,,,,,,
4010-5,Pyrilamine,,,,,,,,,,,,,
40105-9,Coagulation surface induced^3H post XXX challenge,,,,,,,,,,,,,
40106-7,Coagulation surface induced^4H post XXX challenge,,,,,,,,,,,,,
40107-5,Coagulation surface induced^6H post XXX challenge,,,,,,,,,,,,,
40108-3,Coagulation surface induced^8H post XXX challenge,,,,,,,,,,,,,
40109-1,Coagulation surface induced^12H post XXX challenge,,,,,,,,,,,,,
40110-9,Coagulation surface induced^1D post XXX challenge,,,,,,,,,,,,,
40111-7,Coagulation surface induced^18H post XXX challenge,,,,,,,,,,,,,
40112-5,Creatinine^pre XXX challenge,,,,,,,,,,,,,
4011-3,Pyrovalerone,,,,,,,,,,,,,
40113-3,Creatinine^1.5H pre XXX challenge,,,,,,,,,,,,,
40114-1,Creatinine^1H pre XXX challenge,,,,,,,,,,,,,
40115-8,Creatinine^45M pre XXX challenge,,,,,,,,,,,,,
40116-6,Creatinine^30M pre XXX challenge,,,,,,,,,,,,,
40117-4,Creatinine^45M post XXX challenge,,,,,,,,,,,,,
40118-2,Creatinine^3.5H post XXX challenge,,,,,,,,,,,,,
40119-0,Creatinine^4H post XXX challenge,,,,,,,,,,,,,
40120-8,Creatinine^8H post XXX challenge,,,,,,,,,,,,,
4012-1,Pyrovalerone,,,,,,,,,,,,,
40121-6,Creatinine^9H post XXX challenge,,,,,,,,,,,,,
40122-4,Creatinine^10H post XXX challenge,,,,,,,,,,,,,
40123-2,Creatinine^12H post XXX challenge,,,,,,,,,,,,,
40124-0,Creatinine^16H post XXX challenge,,,,,,,,,,,,,
40125-7,Creatinine^18H post XXX challenge,,,,,,,,,,,,,
40126-5,Creatinine^2D post XXX challenge,,,,,,,,,,,,,
40127-3,Creatinine^4D post XXX challenge,,,,,,,,,,,,,
40128-1,Creatinine^7D post XXX challenge,,,,,,,,,,,,,
40129-9,Creatinine^pre XXX challenge,,,,,,,,,,,,,
40130-7,Creatinine^1.5H pre XXX challenge,,,,,,,,,,,,,
40131-5,Creatinine^1H pre XXX challenge,,,,,,,,,,,,,
40132-3,Creatinine^30M pre XXX challenge,,,,,,,,,,,,,
